
---------- Begin Simulation Statistics ----------
simSeconds                                   0.006279                       # Number of seconds simulated (Second)
simTicks                                   6279449256                       # Number of ticks simulated (Tick)
finalTick                                  6279449256                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     96.84                       # Real time elapsed on the host (Second)
hostTickRate                                 64841412                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8949500                       # Number of bytes of host memory used (Byte)
simInsts                                     20102558                       # Number of instructions simulated (Count)
simOps                                       35500589                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   207578                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     366577                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           408                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         15390808                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.765614                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.306141                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        37426077                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      646                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       36683375                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   6000                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined              1926128                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined           3954141                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 646                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            15262952                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.403426                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.759031                       # Number of insts issued each cycle (Count)
system.cpu.icache.overallAccesses::total      1880659                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.002880                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.002880                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.002880                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.002880                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 27944.573011                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 27944.573011                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 27944.573011                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 27944.573011                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            0                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          376                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           376                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          376                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          376                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         5041                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         5041                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         5041                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         5041                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst    127833744                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total    127833744                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst    127833744                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total    127833744                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.002680                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.002680                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.002680                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.002680                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 25358.806586                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 25358.806586                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 25358.806586                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 25358.806586                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   4526                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst      1875242                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total         1875242                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         5417                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          5417                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    151375752                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    151375752                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst      1880659                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total      1880659                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.002880                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.002880                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 27944.573011                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 27944.573011                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          376                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          376                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         5041                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         5041                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst    127833744                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total    127833744                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.002680                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.002680                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 25358.806586                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 25358.806586                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED   6279449256                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           510.595620                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs              1880282                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               5040                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs             373.071825                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               88944                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   510.595620                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.997257                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.997257                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          181                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1            7                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::2           29                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::3          295                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           15050312                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          15050312                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED   6279449256                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.dispatchStatus::running       14990204     98.21%     98.21% # Number of cycles dispatch is running (Cycle)
system.cpu.iew.dispatchStatus::blocked         224594      1.47%     99.68% # Number of cycles dispatch is blocked (Cycle)
system.cpu.iew.dispatchStatus::squashing        47435      0.31%    100.00% # Number of cycles dispatch is squashing (Cycle)
system.cpu.iew.dispatchStatus::unblocking          719      0.00%    100.00% # Number of cycles dispatch is unblocking (Cycle)
system.cpu.iew.dispatchedInsts               37426723                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                21261                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                  5079864                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 1752309                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                   267                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                         0                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                      718                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents           1171                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect          22809                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect        27339                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                50148                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                 36563124                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount                36555478                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                  28883167                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                  49495625                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.375150                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.583550                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           6528                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                      233857                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                  176795                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                  188                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                1171                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                  65769                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads                  266                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                      0                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples            4903069                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::mean              5.010444                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::stdev             1.499723                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::0-9                4902606     99.99%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::10-19                  266      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::20-29                    3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::40-49                    2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::50-59                    1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::60-69                    4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::70-79                    3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::90-99                    2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::110-119                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::140-149                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::150-159                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::160-169                  7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::170-179                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::180-189                 42      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::190-199                 32      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::200-209                  8      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::220-229                 32      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::230-239                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::240-249                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::250-259                 17      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::260-269                 13      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::270-279                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::280-289                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::290-299                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::overflows                7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::max_value              352                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::total              4903069                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.addedLoadsAndStores           6832173                       # Number of loads and stores written to the Load Store Queue (Count)
system.cpu.lsq0.lqAvgOccupancy                   0.26                       # Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.lsq0.sqAvgOccupancy                   0.17                       # Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.mmu.dtb.rdAccesses                 5039975                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 1738620                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.exAccesses                       0                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.dtb.rdMisses                       106                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                        31                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.exMisses                         0                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   6279449256                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                       0                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.exAccesses                 1880704                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                         0                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.exMisses                       109                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED   6279449256                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON   6279449256                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.status::Running             6150993     40.30%     40.30% # Number of cycles rename is running (Cycle)
system.cpu.rename.status::Idle                4544249     29.77%     70.07% # Number of cycles rename is idle (Cycle)
system.cpu.rename.status::Squashing             47435      0.31%     70.38% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked              225965      1.48%     71.86% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking          4293519     28.13%     99.99% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.status::SerializeStall          791      0.01%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts               37805651                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                   643                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.SQFullEvents                   3557                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents         3916790                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands            64769162                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   119189533                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                 54132907                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                   3591646                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps              60061102                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                  4708051                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                       7                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                   7                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   7364658                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned                29145192                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned                  1857509                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                         51036746                       # The number of ROB reads (Count)
system.cpu.rob.writes                        75125836                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                 20102558                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                   35500589                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs                6589609                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                    45                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                 5398                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty              1                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict               4533                       # Transaction distribution (Count)
system.l2bus.transDist::HardPFReq                 257                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq                  3                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp                 3                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                 100                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp                100                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq            5399                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        14604                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port          930                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                    15534                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port       322368                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port        29376                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                    351744                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                               260                       # Total snoops (Count)
system.l2bus.snoopTraffic                         192                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples                5759                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000868                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.029455                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                      5754     99.91%     99.91% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                         5      0.09%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                  5759                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED   6279449256                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy              4159497                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             6168960                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy              561816                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests           10036                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests         4537                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            3                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst              3826                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data                12                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.dcache.prefetcher          124                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                 3962                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst             3826                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data               12                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.dcache.prefetcher          124                       # number of overall hits (Count)
system.l2cache.overallHits::total                3962                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1212                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data             229                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.dcache.prefetcher           93                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               1534                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1212                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data            229                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.dcache.prefetcher           93                       # number of overall misses (Count)
system.l2cache.overallMisses::total              1534                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     97250472                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data     19293504                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.dcache.prefetcher      8873074                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     125417050                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     97250472                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data     19293504                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.dcache.prefetcher      8873074                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    125417050                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          5038                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data           241                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.dcache.prefetcher          217                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             5496                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         5038                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data          241                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.dcache.prefetcher          217                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            5496                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.240572                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.950207                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.dcache.prefetcher     0.428571                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.279112                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.240572                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.950207                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.dcache.prefetcher     0.428571                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.279112                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 80239.663366                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 84251.109170                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.dcache.prefetcher 95409.397849                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 81758.181226                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 80239.663366                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 84251.109170                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.dcache.prefetcher 95409.397849                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 81758.181226                       # average overall miss latency ((Tick/Count))
