
---------- Begin Simulation Statistics ----------
simSeconds                                   0.023423                       # Number of seconds simulated (Second)
simTicks                                  23423120472                       # Number of ticks simulated (Tick)
finalTick                                 23423120472                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                    367.17                       # Real time elapsed on the host (Second)
hostTickRate                                 63793265                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8959036                       # Number of bytes of host memory used (Byte)
simInsts                                    120330837                       # Number of instructions simulated (Count)
simOps                                      160297439                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   327723                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     436573                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           408                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         57409610                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.477098                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               2.096005                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       160481677                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      127                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      161860298                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    548                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               184359                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            240762                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                  91                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            57289754                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.825292                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.419725                       # Number of insts issued each cycle (Count)
system.cpu.ftq.occupancy::0-3                       0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::4-7                       0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::8                         0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::overflows                 0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::min_value                 0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::max_value                 0                       # Distribution of the FTQ occupation. (Count)
system.cpu.ftq.occupancy::total                     0                       # Distribution of the FTQ occupation. (Count)
system.cpu.icache.demandHits::cpu.inst       10857419                       # number of demand (read+write) hits (Count)
system.cpu.icache.demandHits::total          10857419                       # number of demand (read+write) hits (Count)
system.cpu.icache.overallHits::cpu.inst      10857419                       # number of overall hits (Count)
system.cpu.icache.overallHits::total         10857419                       # number of overall hits (Count)
system.cpu.icache.demandMisses::cpu.inst         1925                       # number of demand (read+write) misses (Count)
system.cpu.icache.demandMisses::total            1925                       # number of demand (read+write) misses (Count)
system.cpu.icache.overallMisses::cpu.inst         1925                       # number of overall misses (Count)
system.cpu.icache.overallMisses::total           1925                       # number of overall misses (Count)
system.cpu.icache.demandMissLatency::cpu.inst    117208200                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.demandMissLatency::total    117208200                       # number of demand (read+write) miss ticks (Tick)
system.cpu.icache.overallMissLatency::cpu.inst    117208200                       # number of overall miss ticks (Tick)
system.cpu.icache.overallMissLatency::total    117208200                       # number of overall miss ticks (Tick)
system.cpu.icache.demandAccesses::cpu.inst     10859344                       # number of demand (read+write) accesses (Count)
system.cpu.icache.demandAccesses::total      10859344                       # number of demand (read+write) accesses (Count)
system.cpu.icache.overallAccesses::cpu.inst     10859344                       # number of overall (read+write) accesses (Count)
system.cpu.icache.overallAccesses::total     10859344                       # number of overall (read+write) accesses (Count)
system.cpu.icache.demandMissRate::cpu.inst     0.000177                       # miss rate for demand accesses (Ratio)
system.cpu.icache.demandMissRate::total      0.000177                       # miss rate for demand accesses (Ratio)
system.cpu.icache.overallMissRate::cpu.inst     0.000177                       # miss rate for overall accesses (Ratio)
system.cpu.icache.overallMissRate::total     0.000177                       # miss rate for overall accesses (Ratio)
system.cpu.icache.demandAvgMissLatency::cpu.inst 60887.376623                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.demandAvgMissLatency::total 60887.376623                       # average overall miss latency in ticks ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::cpu.inst 60887.376623                       # average overall miss latency ((Tick/Count))
system.cpu.icache.overallAvgMissLatency::total 60887.376623                       # average overall miss latency ((Tick/Count))
system.cpu.icache.blockedCycles::no_mshrs          633                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCycles::no_targets           31                       # number of cycles access was blocked (Cycle)
system.cpu.icache.blockedCauses::no_mshrs            8                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.cpu.icache.blockedCauses::no_targets            1                       # number of times access was blocked (Count)
system.cpu.icache.avgBlocked::no_mshrs      79.125000                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_wbuffers          nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.avgBlocked::no_targets           31                       # average number of cycles each access was blocked ((Cycle/Count))
system.cpu.icache.demandMshrHits::cpu.inst          380                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.demandMshrHits::total           380                       # number of demand (read+write) MSHR hits (Count)
system.cpu.icache.overallMshrHits::cpu.inst          380                       # number of overall MSHR hits (Count)
system.cpu.icache.overallMshrHits::total          380                       # number of overall MSHR hits (Count)
system.cpu.icache.demandMshrMisses::cpu.inst         1545                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.demandMshrMisses::total         1545                       # number of demand (read+write) MSHR misses (Count)
system.cpu.icache.overallMshrMisses::cpu.inst         1545                       # number of overall MSHR misses (Count)
system.cpu.icache.overallMshrMisses::total         1545                       # number of overall MSHR misses (Count)
system.cpu.icache.demandMshrMissLatency::cpu.inst     96189264                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissLatency::total     96189264                       # number of demand (read+write) MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::cpu.inst     96189264                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.overallMshrMissLatency::total     96189264                       # number of overall MSHR miss ticks (Tick)
system.cpu.icache.demandMshrMissRate::cpu.inst     0.000142                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.demandMshrMissRate::total     0.000142                       # mshr miss ratio for demand accesses (Ratio)
system.cpu.icache.overallMshrMissRate::cpu.inst     0.000142                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.overallMshrMissRate::total     0.000142                       # mshr miss ratio for overall accesses (Ratio)
system.cpu.icache.demandAvgMshrMissLatency::cpu.inst 62258.423301                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.demandAvgMshrMissLatency::total 62258.423301                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::cpu.inst 62258.423301                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.overallAvgMshrMissLatency::total 62258.423301                       # average overall mshr miss latency ((Tick/Count))
system.cpu.icache.replacements                   1032                       # number of replacements (Count)
system.cpu.icache.ReadReq.hits::cpu.inst     10857419                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.hits::total        10857419                       # number of ReadReq hits (Count)
system.cpu.icache.ReadReq.misses::cpu.inst         1925                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.misses::total          1925                       # number of ReadReq misses (Count)
system.cpu.icache.ReadReq.missLatency::cpu.inst    117208200                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.missLatency::total    117208200                       # number of ReadReq miss ticks (Tick)
system.cpu.icache.ReadReq.accesses::cpu.inst     10859344                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.accesses::total     10859344                       # number of ReadReq accesses(hits+misses) (Count)
system.cpu.icache.ReadReq.missRate::cpu.inst     0.000177                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.missRate::total     0.000177                       # miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 60887.376623                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 60887.376623                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          380                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          380                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst         1545                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total         1545                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst     96189264                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total     96189264                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000142                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000142                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 62258.423301                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 62258.423301                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  23423120472                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           511.610906                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             10858963                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs               1544                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs            7033.007124                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               74256                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   511.610906                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.999240                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.999240                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          512                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0          180                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::1           89                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          243                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024            1                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses           86876296                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses          86876296                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  23423120472                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.dispatchStatus::running       57234487     99.90%     99.90% # Number of cycles dispatch is running (Cycle)
system.cpu.iew.dispatchStatus::blocked          46510      0.08%     99.98% # Number of cycles dispatch is blocked (Cycle)
system.cpu.iew.dispatchStatus::squashing         5961      0.01%    100.00% # Number of cycles dispatch is squashing (Cycle)
system.cpu.iew.dispatchStatus::unblocking         2796      0.00%    100.00% # Number of cycles dispatch is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              160481804                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts                12209                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 17339020                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                 5615740                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                    67                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                       479                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                     2121                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents            146                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect           2930                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect         3578                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts                 6508                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                160427501                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               160426069                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 127822764                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 185805792                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.794411                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.687937                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           6528                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                     6052770                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                   22187                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                   56                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                 146                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                   5458                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads              1416553                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                      1                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           17316833                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::mean              3.453375                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::stdev             4.979001                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::0-9               16903990     97.62%     97.62% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::10-19                52559      0.30%     97.92% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::20-29               301894      1.74%     99.66% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::30-39                50454      0.29%     99.95% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::40-49                  157      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::50-59                   84      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::60-69                  101      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::70-79                   81      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::80-89                  110      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::90-99                  131      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::100-109                265      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::110-119                264      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::120-129                497      0.00%     99.96% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::130-139               1847      0.01%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::140-149               2903      0.02%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::150-159                247      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::160-169                431      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::170-179                517      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::180-189                 52      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::190-199                 32      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::200-209                 36      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::210-219                 68      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::220-229                 12      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::280-289                  4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::290-299                  2      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::overflows               95      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::max_value             1070                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::total             17316833                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.addedLoadsAndStores          22954760                       # Number of loads and stores written to the Load Store Queue (Count)
system.cpu.lsq0.lqAvgOccupancy                   0.12                       # Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.lsq0.sqAvgOccupancy                   0.07                       # Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.mmu.dtb.rdAccesses                18750651                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                 5612850                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.exAccesses                       0                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.dtb.rdMisses                       650                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                       206                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.exMisses                         0                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  23423120472                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                       0                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.exAccesses                10859635                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                         0                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.exMisses                       427                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  23423120472                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  23423120472                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.status::Running            43921773     76.67%     76.67% # Number of cycles rename is running (Cycle)
system.cpu.rename.status::Idle               12957064     22.62%     99.28% # Number of cycles rename is idle (Cycle)
system.cpu.rename.status::Squashing              5961      0.01%     99.29% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked               59083      0.10%     99.40% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking           341349      0.60%     99.99% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.status::SerializeStall         4524      0.01%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts              160506515                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                  1787                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                 222658                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.LQFullEvents                      6                       # Number of times rename has blocked due to LQ full (Count)
system.cpu.rename.SQFullEvents                  19089                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents           55276                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands           439447443                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                   695690230                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                219020729                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  25288605                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             439062352                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                   385082                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      50                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  41                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                    845855                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned               122059218                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned                 22838451                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                        210244188                       # The number of ROB reads (Count)
system.cpu.rob.writes                       320962363                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                120330837                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  160297439                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs               22927115                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                   433                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp                 4223                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty            680                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict               3118                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq                 599                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp                599                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq            4224                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         4121                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port         9322                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                    13443                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        98816                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port       253312                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                    352128                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                                 0                       # Total snoops (Count)
system.l2bus.snoopTraffic                           0                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples                4823                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.000207                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.014399                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                      4822     99.98%     99.98% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                         1      0.02%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                  4823                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  23423120472                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy              4072248                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1890263                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy             4012272                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests            8621                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests         3799                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            0                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops                 0                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops            0                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst                66                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data               567                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total                  633                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst               66                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data              567                       # number of overall hits (Count)
system.l2cache.overallHits::total                 633                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst            1479                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data            2711                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total               4190                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst           1479                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data           2711                       # number of overall misses (Count)
system.l2cache.overallMisses::total              4190                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     94130904                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data    170561136                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total     264692040                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     94130904                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data    170561136                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total    264692040                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst          1545                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data          3278                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total             4823                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst         1545                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data         3278                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total            4823                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.957282                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.827029                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.868754                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.957282                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.827029                       # miss rate for overall accesses (Ratio)
