
---------- Begin Simulation Statistics ----------
simSeconds                                   0.089241                       # Number of seconds simulated (Second)
simTicks                                  89241326736                       # Number of ticks simulated (Tick)
finalTick                                 89241326736                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1377.00                       # Real time elapsed on the host (Second)
hostTickRate                                 64808347                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    8947112                       # Number of bytes of host memory used (Byte)
simInsts                                    291811034                       # Number of instructions simulated (Count)
simOps                                      556275924                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   211917                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     403976                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                           408                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                        218728743                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.749556                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.334123                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       572748562                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   320212                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      570901553                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                   2427                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined             16792844                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined          13557228                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved              308037                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           218667076                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               2.610825                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.580244                       # Number of insts issued each cycle (Count)
system.cpu.icache.ReadReq.avgMissLatency::cpu.inst 58456.767754                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMissLatency::total 58456.767754                       # average ReadReq miss latency ((Tick/Count))
system.cpu.icache.ReadReq.mshrHits::cpu.inst          182                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrHits::total          182                       # number of ReadReq MSHR hits (Count)
system.cpu.icache.ReadReq.mshrMisses::cpu.inst          860                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMisses::total          860                       # number of ReadReq MSHR misses (Count)
system.cpu.icache.ReadReq.mshrMissLatency::cpu.inst     52015104                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissLatency::total     52015104                       # number of ReadReq MSHR miss ticks (Tick)
system.cpu.icache.ReadReq.mshrMissRate::cpu.inst     0.000019                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.mshrMissRate::total     0.000019                       # mshr miss rate for ReadReq accesses (Ratio)
system.cpu.icache.ReadReq.avgMshrMissLatency::cpu.inst 60482.679070                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.ReadReq.avgMshrMissLatency::total 60482.679070                       # average ReadReq mshr miss latency ((Tick/Count))
system.cpu.icache.power_state.pwrStateResidencyTicks::UNDEFINED  89241326736                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.icache.tags.tagsInUse           482.734794                       # Average ticks per tags in use ((Tick/Count))
system.cpu.icache.tags.totalRefs             44299534                       # Total number of references to valid blocks. (Count)
system.cpu.icache.tags.sampledRefs                860                       # Sample count of references to valid blocks. (Count)
system.cpu.icache.tags.avgRefs           51511.086047                       # Average number of references to valid blocks. ((Count/Count))
system.cpu.icache.tags.warmupTick               74256                       # The tick when the warmup percentage was hit. (Tick)
system.cpu.icache.tags.occupancies::cpu.inst   482.734794                       # Average occupied blocks per tick, per requestor ((Count/Tick))
system.cpu.icache.tags.avgOccs::cpu.inst     0.942841                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.avgOccs::total        0.942841                       # Average percentage of cache occupancy ((Ratio/Tick))
system.cpu.icache.tags.occupanciesTaskId::1024          510                       # Occupied blocks per task id (Count)
system.cpu.icache.tags.ageTaskId_1024::0           40                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ageTaskId_1024::4          470                       # Occupied blocks per task id, per block age (Count)
system.cpu.icache.tags.ratioOccsTaskId::1024     0.996094                       # Ratio of occupied blocks and all blocks, per task id (Ratio)
system.cpu.icache.tags.tagAccesses          354398588                       # Number of tag accesses (Count)
system.cpu.icache.tags.dataAccesses         354398588                       # Number of data accesses (Count)
system.cpu.icache.tags.power_state.pwrStateResidencyTicks::UNDEFINED  89241326736                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.iew.dispatchStatus::running      217906438     99.65%     99.65% # Number of cycles dispatch is running (Cycle)
system.cpu.iew.dispatchStatus::blocked            198      0.00%     99.65% # Number of cycles dispatch is blocked (Cycle)
system.cpu.iew.dispatchStatus::squashing       755953      0.35%    100.00% # Number of cycles dispatch is squashing (Cycle)
system.cpu.iew.dispatchStatus::unblocking         4487      0.00%    100.00% # Number of cycles dispatch is unblocking (Cycle)
system.cpu.iew.dispatchedInsts              573068774                       # Number of instructions dispatched to IQ (Count)
system.cpu.iew.dispSquashedInsts              2130205                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.iew.dispLoadInsts                 58577925                       # Number of dispatched load instructions (Count)
system.cpu.iew.dispStoreInsts                38018774                       # Number of dispatched store instructions (Count)
system.cpu.iew.dispNonSpecInsts                220080                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iew.iqFullEvents                        36                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.iew.lsqFullEvents                     4355                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.iew.memOrderViolationEvents             27                       # Number of memory order violations (Count)
system.cpu.iew.predictedTakenIncorrect         293087                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.iew.predictedNotTakenIncorrect       366632                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.iew.branchMispredicts               659719                       # Number of branch mispredicts detected at execute (Count)
system.cpu.iew.instsToCommit                569358038                       # Cumulative count of insts sent to commit (Count)
system.cpu.iew.writebackCount               568029911                       # Cumulative count of insts written-back (Count)
system.cpu.iew.producerInst                 387504689                       # Number of instructions producing a value (Count)
system.cpu.iew.consumerInst                 547386622                       # Number of instructions consuming a value (Count)
system.cpu.iew.wbRate                        2.596961                       # Insts written-back per cycle ((Count/Cycle))
system.cpu.iew.wbFanout                      0.707918                       # Average fanout of values written-back ((Count/Count))
system.cpu.interrupts.clk_domain.clock           6528                       # Clock period in ticks (Tick)
system.cpu.lsq0.forwLoads                     4305969                       # Number of loads that had data forwarded from stores (Count)
system.cpu.lsq0.squashedLoads                 2794367                       # Number of loads squashed (Count)
system.cpu.lsq0.ignoredResponses                29611                       # Number of memory responses ignored because the instruction is squashed (Count)
system.cpu.lsq0.memOrderViolation                  27                       # Number of memory ordering violations (Count)
system.cpu.lsq0.squashedStores                1727670                       # Number of stores squashed (Count)
system.cpu.lsq0.rescheduledLoads               168753                       # Number of loads that were rescheduled (Count)
system.cpu.lsq0.blockedByCache                      1                       # Number of times an access to memory failed due to the cache being blocked (Count)
system.cpu.lsq0.loadToUse::samples           55610626                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::mean              3.260121                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::stdev             4.285060                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::0-9               55157672     99.19%     99.19% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::10-19               298750      0.54%     99.72% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::20-29                19108      0.03%     99.76% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::30-39               115704      0.21%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::40-49                    7      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::50-59                    1      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::60-69                   50      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::80-89                   59      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::90-99                    1      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::100-109                102      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::110-119                  8      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::120-129                106      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::130-139                  3      0.00%     99.97% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::140-149              13133      0.02%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::150-159                 35      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::160-169                  3      0.00%     99.99% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::170-179               4914      0.01%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::180-189                 16      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::190-199                  4      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::200-209                  8      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::210-219                 21      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::220-229                  5      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::230-239                  1      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::240-249                  7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::250-259                  3      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::260-269                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::270-279                  6      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::280-289                  7      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::290-299                 11      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::overflows              875      0.00%    100.00% # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::min_value                2                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::max_value             1068                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.loadToUse::total             55610626                       # Distribution of cycle latency between the first time a load is issued and its completion (Cycle)
system.cpu.lsq0.addedLoadsAndStores          96596699                       # Number of loads and stores written to the Load Store Queue (Count)
system.cpu.lsq0.lqAvgOccupancy                   0.03                       # Average LQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.lsq0.sqAvgOccupancy                   0.09                       # Average SQ Occupancy (UsedSlots/TotalSlots) (Ratio)
system.cpu.mmu.dtb.rdAccesses                58429960                       # TLB accesses on read requests (Count)
system.cpu.mmu.dtb.wrAccesses                37784374                       # TLB accesses on write requests (Count)
system.cpu.mmu.dtb.exAccesses                       0                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.dtb.rdMisses                      3960                       # TLB misses on read requests (Count)
system.cpu.mmu.dtb.wrMisses                      4317                       # TLB misses on write requests (Count)
system.cpu.mmu.dtb.exMisses                         0                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.dtb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  89241326736                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.mmu.itb.rdAccesses                       0                       # TLB accesses on read requests (Count)
system.cpu.mmu.itb.wrAccesses                       0                       # TLB accesses on write requests (Count)
system.cpu.mmu.itb.exAccesses                44299774                       # TLB accesses on execute (instr) requests (Count)
system.cpu.mmu.itb.rdMisses                         0                       # TLB misses on read requests (Count)
system.cpu.mmu.itb.wrMisses                         0                       # TLB misses on write requests (Count)
system.cpu.mmu.itb.exMisses                       155                       # TLB misses on execute (instr) requests (Count)
system.cpu.mmu.itb.walker.power_state.pwrStateResidencyTicks::UNDEFINED  89241326736                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.power_state.pwrStateResidencyTicks::ON  89241326736                       # Cumulative time (in ticks) in various power states (Tick)
system.cpu.rename.status::Running           161467586     73.84%     73.84% # Number of cycles rename is running (Cycle)
system.cpu.rename.status::Idle               51519374     23.56%     97.40% # Number of cycles rename is idle (Cycle)
system.cpu.rename.status::Squashing            755953      0.35%     97.75% # Number of cycles rename is squashing (Cycle)
system.cpu.rename.status::Blocked              117116      0.05%     97.80% # Number of cycles rename is blocking (Cycle)
system.cpu.rename.status::Unblocking          4806382      2.20%    100.00% # Number of cycles rename is unblocking (Cycle)
system.cpu.rename.status::SerializeStall          665      0.00%    100.00% # Number of cycles rename stalled for serializing inst (Cycle)
system.cpu.rename.renamedInsts              576412139                       # Number of instructions processed by rename (Count)
system.cpu.rename.ROBFullEvents                 14390                       # Number of times rename has blocked due to ROB full (Count)
system.cpu.rename.IQFullEvents                     46                       # Number of times rename has blocked due to IQ full (Count)
system.cpu.rename.SQFullEvents                3061210                       # Number of times rename has blocked due to SQ full (Count)
system.cpu.rename.fullRegistersEvents         1618229                       # Number of times there has been no free registers (Count)
system.cpu.rename.renamedOperands           977020667                       # Number of destination operands rename has renamed (Count)
system.cpu.rename.lookups                  1939381284                       # Number of register rename lookups that rename has made (Count)
system.cpu.rename.intLookups                643858891                       # Number of integer rename lookups (Count)
system.cpu.rename.fpLookups                  11322331                       # Number of floating rename lookups (Count)
system.cpu.rename.committedMaps             946701292                       # Number of HB maps that are committed (Count)
system.cpu.rename.undoneMaps                 30319366                       # Number of HB maps that are undone due to squashing (Count)
system.cpu.rename.serializing                      18                       # count of serializing insts renamed (Count)
system.cpu.rename.tempSerializing                  19                       # count of temporary serializing insts renamed (Count)
system.cpu.rename.skidInsts                   1962257                       # count of insts added to the skid buffer (Count)
system.cpu.rename.intReturned               383250537                       # count of registers freed and written back to integer free list (Count)
system.cpu.rename.fpReturned                  6955155                       # count of registers freed and written back to floating point free list (Count)
system.cpu.rob.reads                        770813397                       # The number of ROB reads (Count)
system.cpu.rob.writes                      1144833008                       # The number of ROB writes (Count)
system.cpu.thread_0.numInsts                291811034                       # Number of Instructions committed (Count)
system.cpu.thread_0.numOps                  556275924                       # Number of Ops committed (Count)
system.cpu.thread_0.numMemRefs               92074662                       # Number of Memory References (Count)
system.cpu.workload.numSyscalls                 50217                       # Number of system calls (Count)
system.l2bus.transDist::ReadResp               366436                       # Transaction distribution (Count)
system.l2bus.transDist::WritebackDirty         684789                       # Transaction distribution (Count)
system.l2bus.transDist::CleanEvict             109257                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeReq              51410                       # Transaction distribution (Count)
system.l2bus.transDist::UpgradeResp             51410                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExReq              188800                       # Transaction distribution (Count)
system.l2bus.transDist::ReadExResp             188800                       # Transaction distribution (Count)
system.l2bus.transDist::ReadSharedReq          366436                       # Transaction distribution (Count)
system.l2bus.pktCount_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port         2070                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port      1765436                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktCount::total                  1767506                       # Packet count per connected requestor and responder (Count)
system.l2bus.pktSize_system.cpu.icache.mem_side_port::system.l2cache.cpu_side_port        55040                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize_system.cpu.dcache.mem_side_port::system.l2cache.cpu_side_port     64031808                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.pktSize::total                  64086848                       # Cumulative packet size per connected requestor and responder (Byte)
system.l2bus.snoops                            239832                       # Total snoops (Count)
system.l2bus.snoopTraffic                    15274752                       # Total snoop traffic (Byte)
system.l2bus.snoopFanout::samples              846478                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::mean               0.001122                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::stdev              0.033482                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::underflows                0      0.00%      0.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::0                    845528     99.89%     99.89% # Request fanout histogram (Count)
system.l2bus.snoopFanout::1                       950      0.11%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::2                         0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::overflows                 0      0.00%    100.00% # Request fanout histogram (Count)
system.l2bus.snoopFanout::min_value                 0                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::max_value                 1                       # Request fanout histogram (Count)
system.l2bus.snoopFanout::total                846478                       # Request fanout histogram (Count)
system.l2bus.power_state.pwrStateResidencyTicks::UNDEFINED  89241326736                       # Cumulative time (in ticks) in various power states (Tick)
system.l2bus.reqLayer0.occupancy            837665616                       # Layer occupancy (ticks) (Tick)
system.l2bus.reqLayer0.utilization                0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer0.occupancy             1053047                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer0.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.respLayer1.occupancy           699531504                       # Layer occupancy (ticks) (Tick)
system.l2bus.respLayer1.utilization               0.0                       # Layer utilization (Ratio)
system.l2bus.snoop_filter.totRequests         1160860                       # Total number of requests made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleRequests       605624                       # Number of requests hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiRequests            6                       # Number of requests hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2bus.snoop_filter.totSnoops               944                       # Total number of snoops made to the snoop filter. (Count)
system.l2bus.snoop_filter.hitSingleSnoops          944                       # Number of snoops hitting in the snoop filter with a single holder of the requested data. (Count)
system.l2bus.snoop_filter.hitMultiSnoops            0                       # Number of snoops hitting in the snoop filter with multiple (>1) holders of the requested data. (Count)
system.l2cache.demandHits::cpu.inst                 3                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::cpu.data            307238                       # number of demand (read+write) hits (Count)
system.l2cache.demandHits::total               307241                       # number of demand (read+write) hits (Count)
system.l2cache.overallHits::cpu.inst                3                       # number of overall hits (Count)
system.l2cache.overallHits::cpu.data           307238                       # number of overall hits (Count)
system.l2cache.overallHits::total              307241                       # number of overall hits (Count)
system.l2cache.demandMisses::cpu.inst             857                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::cpu.data          247138                       # number of demand (read+write) misses (Count)
system.l2cache.demandMisses::total             247995                       # number of demand (read+write) misses (Count)
system.l2cache.overallMisses::cpu.inst            857                       # number of overall misses (Count)
system.l2cache.overallMisses::cpu.data         247138                       # number of overall misses (Count)
system.l2cache.overallMisses::total            247995                       # number of overall misses (Count)
system.l2cache.demandMissLatency::cpu.inst     50942472                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::cpu.data   5078258088                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.demandMissLatency::total    5129200560                       # number of demand (read+write) miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.inst     50942472                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::cpu.data   5078258088                       # number of overall miss ticks (Tick)
system.l2cache.overallMissLatency::total   5129200560                       # number of overall miss ticks (Tick)
system.l2cache.demandAccesses::cpu.inst           860                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::cpu.data        554376                       # number of demand (read+write) accesses (Count)
system.l2cache.demandAccesses::total           555236                       # number of demand (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.inst          860                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::cpu.data       554376                       # number of overall (read+write) accesses (Count)
system.l2cache.overallAccesses::total          555236                       # number of overall (read+write) accesses (Count)
system.l2cache.demandMissRate::cpu.inst      0.996512                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::cpu.data      0.445795                       # miss rate for demand accesses (Ratio)
system.l2cache.demandMissRate::total         0.446648                       # miss rate for demand accesses (Ratio)
system.l2cache.overallMissRate::cpu.inst     0.996512                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::cpu.data     0.445795                       # miss rate for overall accesses (Ratio)
system.l2cache.overallMissRate::total        0.446648                       # miss rate for overall accesses (Ratio)
system.l2cache.demandAvgMissLatency::cpu.inst 59442.791132                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::cpu.data 20548.268935                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.demandAvgMissLatency::total 20682.677312                       # average overall miss latency in ticks ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.inst 59442.791132                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::cpu.data 20548.268935                       # average overall miss latency ((Tick/Count))
system.l2cache.overallAvgMissLatency::total 20682.677312                       # average overall miss latency ((Tick/Count))
system.l2cache.blockedCycles::no_mshrs              0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_wbuffers            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCycles::no_targets            0                       # number of cycles access was blocked (Cycle)
system.l2cache.blockedCauses::no_mshrs              0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_wbuffers            0                       # number of times access was blocked (Count)
system.l2cache.blockedCauses::no_targets            0                       # number of times access was blocked (Count)
system.l2cache.avgBlocked::no_mshrs               nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_wbuffers            nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.avgBlocked::no_targets             nan                       # average number of cycles each access was blocked ((Cycle/Count))
system.l2cache.writebacks::writebacks          238668                       # number of writebacks (Count)
system.l2cache.writebacks::total               238668                       # number of writebacks (Count)
system.l2cache.demandMshrMisses::cpu.inst          857                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::cpu.data       247138                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.demandMshrMisses::total         247995                       # number of demand (read+write) MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.inst          857                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::cpu.data       247138                       # number of overall MSHR misses (Count)
system.l2cache.overallMshrMisses::total        247995                       # number of overall MSHR misses (Count)
system.l2cache.demandMshrMissLatency::cpu.inst     50243160                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::cpu.data   4876593480                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.demandMshrMissLatency::total   4926836640                       # number of demand (read+write) MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.inst     50243160                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::cpu.data   4876593480                       # number of overall MSHR miss ticks (Tick)
system.l2cache.overallMshrMissLatency::total   4926836640                       # number of overall MSHR miss ticks (Tick)
system.l2cache.demandMshrMissRate::cpu.inst     0.996512                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::cpu.data     0.445795                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.demandMshrMissRate::total     0.446648                       # mshr miss ratio for demand accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.inst     0.996512                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::cpu.data     0.445795                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.overallMshrMissRate::total     0.446648                       # mshr miss ratio for overall accesses (Ratio)
system.l2cache.demandAvgMshrMissLatency::cpu.inst 58626.791132                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::cpu.data 19732.268935                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.demandAvgMshrMissLatency::total 19866.677312                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.inst 58626.791132                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::cpu.data 19732.268935                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.overallAvgMshrMissLatency::total 19866.677312                       # average overall mshr miss latency ((Tick/Count))
system.l2cache.replacements                    239832                       # number of replacements (Count)
system.l2cache.CleanEvict.mshrMisses::writebacks          412                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMisses::total          412                       # number of CleanEvict MSHR misses (Count)
system.l2cache.CleanEvict.mshrMissRate::writebacks          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.CleanEvict.mshrMissRate::total          inf                       # mshr miss rate for CleanEvict accesses (Ratio)
system.l2cache.ReadExReq.hits::cpu.data        101116                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.hits::total           101116                       # number of ReadExReq hits (Count)
system.l2cache.ReadExReq.misses::cpu.data        87684                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.misses::total          87684                       # number of ReadExReq misses (Count)
system.l2cache.ReadExReq.missLatency::cpu.data   3074035608                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.missLatency::total   3074035608                       # number of ReadExReq miss ticks (Tick)
system.l2cache.ReadExReq.accesses::cpu.data       188800                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.accesses::total       188800                       # number of ReadExReq accesses(hits+misses) (Count)
system.l2cache.ReadExReq.missRate::cpu.data     0.464428                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.missRate::total     0.464428                       # miss rate for ReadExReq accesses (Ratio)
system.l2cache.ReadExReq.avgMissLatency::cpu.data 35058.113316                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.avgMissLatency::total 35058.113316                       # average ReadExReq miss latency ((Tick/Count))
system.l2cache.ReadExReq.mshrMisses::cpu.data        87684                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMisses::total        87684                       # number of ReadExReq MSHR misses (Count)
system.l2cache.ReadExReq.mshrMissLatency::cpu.data   3002485464                       # number of ReadExReq MSHR miss ticks (Tick)
system.l2cache.ReadExReq.mshrMissLatency::total   3002485464                       # number of ReadExReq MSHR miss ticks (Tick)
